1,0.980696,0.961425,0.94222,0.923112,0.904132,0.885308,0.866668,0.848236,0.830036,0.812087,0.794407,0.777012,0.759915,0.743126,0.726654,0.710506,0.694685,0.679195,0.664037,0.649212,0.634717,0.62055,0.606709,0.593189,0.579986,0.567094,0.554508,0.542222,0.530229,0.518523,0.507098,0.495947,0.485062,0.474439,0.464069,0.453946,0.444065,0.434417,0.424998,0.4158,0.406818,0.398046,0.389478,0.381109,0.372932,0.364943,0.357137,0.349508,0.342051,0.334763,0.327637,0.320671,0.313858,0.307196,0.30068,0.294307,0.288071,0.281971,0.276001,0.270159,0.264442,0.258845,0.253366,0.248002,0.24275,0.237606,0.232569,0.227635,0.222802,0.218067,0.213427,0.208881,0.204426,0.200059,0.195779,0.191583,0.187469,0.183435,0.179479,0.1756
1,0.980407,0.960849,0.941363,0.921982,0.90274,0.883666,0.864791,0.84614,0.827738,0.809605,0.791759,0.774217,0.756991,0.740091,0.723525,0.7073,0.691418,0.675881,0.660691,0.645845,0.631342,0.617177,0.603348,0.589848,0.576672,0.563813,0.551267,0.539025,0.527081,0.515427,0.504057,0.492962,0.482137,0.471574,0.461266,0.451206,0.441386,0.431801,0.422444,0.413308,0.404388,0.395677,0.387168,0.378858,0.370739,0.362807,0.355056,0.347482,0.340078,0.332841,0.325767,0.318849,0.312085,0.30547,0.299,0.29267,0.286478,0.28042,0.274491,0.268689,0.263009,0.25745,0.252008,0.246679,0.241461,0.236351,0.231346,0.226443,0.221641,0.216935,0.212325,0.207806,0.203378,0.199038,0.194783,0.190612,0.186523,0.182513,0.17858,0.174723
1,0.980082,0.960202,0.940401,0.920714,0.901178,0.881826,0.86269,0.843796,0.825171,0.806835,0.788808,0.771106,0.75374,0.736721,0.720056,0.70375,0.687805,0.672222,0.657,0.642136,0.627628,0.61347,0.599656,0.586182,0.573039,0.560221,0.547721,0.53553,0.523642,0.512047,0.500739,0.489709,0.478951,0.468455,0.458215,0.448224,0.438473,0.428957,0.419669,0.410601,0.401748,0.393104,0.384661,0.376415,0.368359,0.360489,0.352799,0.345284,0.337939,0.330758,0.323739,0.316875,0.310163,0.303599,0.297178,0.290897,0.284752,0.278739,0.272854,0.267095,0.261457,0.255939,0.250536,0.245245,0.240064,0.23499,0.23002,0.225152,0.220382,0.215709,0.211129,0.206642,0.202243,0.197931,0.193705,0.189561,0.185498,0.181513,0.177605,0.173773
1,0.979717,0.959477,0.939323,0.919295,0.899432,0.879771,0.860345,0.841184,0.822313,0.803757,0.785533,0.767658,0.750143,0.732998,0.716229,0.699839,0.68383,0.668201,0.65295,0.638072,0.623563,0.609417,0.595626,0.582184,0.569082,0.556312,0.543865,0.531734,0.519909,0.508381,0.497143,0.486186,0.475501,0.46508,0.454916,0.445,0.435326,0.425886,0.416673,0.40768,0.398901,0.390329,0.381957,0.373781,0.365795,0.357992,0.350367,0.342916,0.335634,0.328515,0.321555,0.314749,0.308094,0.301584,0.295217,0.288988,0.282893,0.276929,0.271092,0.265379,0.259787,0.254312,0.248951,0.243702,0.238561,0.233526,0.228593,0.223761,0.219027,0.214389,0.209843,0.205388,0.201021,0.19674,0.192543,0.188428,0.184394,0.180437,0.176556,0.172749
1,0.97931,0.958667,0.938119,0.917711,0.897485,0.877482,0.857736,0.83828,0.819142,0.800345,0.781909,0.763849,0.746176,0.728899,0.712022,0.695548,0.679476,0.663803,0.648526,0.63364,0.619136,0.605009,0.591248,0.577846,0.564792,0.552078,0.539695,0.527631,0.515878,0.504426,0.493266,0.482389,0.471786,0.461449,0.451368,0.441536,0.431945,0.422588,0.413457,0.404545,0.395846,0.387352,0.379059,0.370958,0.363046,0.355316,0.347762,0.34038,0.333165,0.326112,0.319216,0.312473,0.305878,0.299428,0.293118,0.286944,0.280904,0.274992,0.269206,0.263543,0.257999,0.25257,0.247255,0.24205,0.236952,0.231958,0.227066,0.222273,0.217577,0.212976,0.208466,0.204045,0.199712,0.195465,0.1913,0.187216,0.183212,0.179284,0.175432,0.171653
1,0.978854,0.957762,0.936775,0.915944,0.895316,0.874934,0.854837,0.835059,0.81563,0.796574,0.77791,0.759653,0.741814,0.724399,0.707413,0.690854,0.674721,0.659009,0.643713,0.628824,0.614334,0.600233,0.586511,0.573159,0.560163,0.547515,0.535204,0.523217,0.511546,0.500179,0.489107,0.478319,0.467807,0.45756,0.447571,0.437831,0.428331,0.419064,0.410022,0.401198,0.392585,0.384177,0.375966,0.367948,0.360115,0.352463,0.344986,0.337678,0.330535,0.323552,0.316725,0.310048,0.303518,0.297131,0.290882,0.284768,0.278785,0.27293,0.267198,0.261588,0.256095,0.250716,0.245449,0.240291,0.235238,0.230289,0.22544,0.220689,0.216033,0.211471,0.206999,0.202616,0.198319,0.194106,0.189976,0.185925,0.181953,0.178057,0.174235,0.170486
1,0.978346,0.956751,0.935276,0.913975,0.8929,0.872101,0.851618,0.831489,0.811745,0.792409,0.773503,0.755039,0.737027,0.719472,0.702375,0.685735,0.669545,0.653801,0.638492,0.623609,0.609142,0.595078,0.581406,0.568114,0.555188,0.542616,0.530387,0.518489,0.50691,0.495638,0.484663,0.473974,0.463561,0.453415,0.443526,0.433885,0.424484,0.415314,0.406369,0.39764,0.38912,0.380803,0.372682,0.364751,0.357004,0.349435,0.342039,0.334811,0.327745,0.320837,0.314083,0.307477,0.301016,0.294696,0.288512,0.282461,0.276539,0.270743,0.26507,0.259515,0.254076,0.248751,0.243535,0.238426,0.233422,0.228519,0.223716,0.219009,0.214396,0.209875,0.205444,0.2011,0.196841,0.192666,0.188571,0.184556,0.180618,0.176755,0.172966,0.169248
1,0.977777,0.955622,0.933602,0.911778,0.89021,0.868951,0.848046,0.827535,0.80745,0.787817,0.768653,0.749973,0.731784,0.714087,0.696882,0.680164,0.663925,0.648156,0.632845,0.61798,0.603547,0.589532,0.575922,0.562702,0.549857,0.537375,0.525241,0.513442,0.501966,0.4908,0.479932,0.469352,0.459049,0.449012,0.439232,0.429699,0.420405,0.411341,0.4025,0.393872,0.385453,0.377234,0.369208,0.361371,0.353715,0.346235,0.338925,0.331781,0.324797,0.317969,0.311292,0.304762,0.298374,0.292124,0.286009,0.280025,0.274168,0.268435,0.262822,0.257326,0.251945,0.246675,0.241513,0.236457,0.231504,0.22665,0.221895,0.217234,0.212667,0.20819,0.203801,0.199499,0.195281,0.191144,0.187088,0.183109,0.179207,0.17538,0.171624,0.16794
1,0.977141,0.954359,0.93173,0.909326,0.887212,0.865447,0.84408,0.823155,0.802704,0.782753,0.763321,0.744417,0.726047,0.70821,0.690902,0.674114,0.657835,0.642053,0.626752,0.611918,0.597533,0.583582,0.570048,0.556914,0.544165,0.531785,0.519759,0.508072,0.496711,0.485663,0.474915,0.464454,0.454271,0.444353,0.434691,0.425275,0.416096,0.407146,0.398416,0.389898,0.381585,0.37347,0.365547,0.357809,0.350249,0.342864,0.335646,0.328591,0.321694,0.31495,0.308355,0.301904,0.295593,0.289418,0.283375,0.277461,0.271672,0.266005,0.260457,0.255024,0.249703,0.244491,0.239386,0.234385,0.229485,0.224684,0.219979,0.215367,0.210848,0.206417,0.202073,0.197814,0.193638,0.189543,0.185526,0.181587,0.177723,0.173932,0.170212,0.166563
1,0.976427,0.952943,0.929635,0.906584,0.883865,0.861543,0.839673,0.8183,0.797458,0.777172,0.757459,0.738327,0.719777,0.701805,0.684401,0.667554,0.651249,0.635468,0.620193,0.605406,0.591086,0.577215,0.563773,0.550742,0.538104,0.525841,0.513937,0.502377,0.491144,0.480226,0.469609,0.459279,0.449226,0.439438,0.429904,0.420614,0.411559,0.40273,0.394119,0.385718,0.377519,0.369515,0.3617,0.354067,0.346611,0.339325,0.332204,0.325243,0.318438,0.311782,0.305273,0.298905,0.292675,0.286579,0.280613,0.274773,0.269056,0.263458,0.257977,0.252609,0.247351,0.242201,0.237156,0.232212,0.227369,0.222622,0.217969,0.213409,0.208939,0.204557,0.20026,0.196046,0.191915,0.187862,0.183888,0.179989,0.176165,0.172412,0.168731,0.165118
1,0.975623,0.95135,0.927281,0.90351,0.880122,0.857188,0.834769,0.812913,0.791655,0.771019,0.751017,0.731655,0.712929,0.69483,0.677344,0.660453,0.644138,0.628377,0.613147,0.598426,0.58419,0.570418,0.557087,0.544177,0.531667,0.519538,0.507773,0.496353,0.485264,0.474489,0.464015,0.453829,0.443917,0.434268,0.424872,0.415718,0.406796,0.398097,0.389613,0.381336,0.373258,0.365372,0.357671,0.35015,0.342802,0.335621,0.328602,0.32174,0.315031,0.308469,0.30205,0.29577,0.289625,0.283611,0.277724,0.271961,0.266319,0.260794,0.255383,0.250084,0.244892,0.239806,0.234823,0.22994,0.225155,0.220465,0.215868,0.211361,0.206943,0.202611,0.198363,0.194197,0.190112,0.186105,0.182174,0.178318,0.174535,0.170822,0.16718,0.163605
1,0.974716,0.949553,0.92463,0.900055,0.875923,0.852317,0.829302,0.806928,0.785231,0.76423,0.743936,0.724347,0.705455,0.687243,0.669691,0.652777,0.636473,0.620754,0.605593,0.59096,0.576831,0.56318,0.549981,0.537212,0.524849,0.512872,0.501262,0.49,0.479068,0.468451,0.458134,0.448103,0.438345,0.428847,0.419599,0.41059,0.401809,0.393249,0.3849,0.376755,0.368805,0.361043,0.353463,0.346059,0.338825,0.331755,0.324843,0.318085,0.311477,0.305012,0.298688,0.292499,0.286443,0.280515,0.274711,0.269029,0.263465,0.258016,0.252679,0.24745,0.242328,0.237309,0.23239,0.22757,0.222846,0.218215,0.213675,0.209224,0.20486,0.200581,0.196384,0.192268,0.188231,0.18427,0.180385,0.176574,0.172833,0.169163,0.165561,0.162027
1,0.973686,0.947517,0.921631,0.896155,0.871199,0.846855,0.823194,0.800268,0.778109,0.756736,0.73615,0.716343,0.6973,0.678995,0.661402,0.644489,0.628224,0.612575,0.597508,0.582992,0.568995,0.555489,0.542446,0.529839,0.517645,0.50584,0.494403,0.483315,0.472558,0.462114,0.451967,0.442104,0.432512,0.423176,0.414087,0.405232,0.396603,0.38819,0.379984,0.371978,0.364163,0.356532,0.34908,0.341799,0.334685,0.32773,0.320931,0.314282,0.307778,0.301415,0.29519,0.289097,0.283133,0.277294,0.271578,0.26598,0.260497,0.255127,0.249865,0.244711,0.23966,0.234711,0.22986,0.225105,0.220444,0.215874,0.211394,0.207001,0.202693,0.198468,0.194325,0.19026,0.186273,0.182361,0.178523,0.174758,0.171062,0.167436,0.163876,0.160383
1,0.972512,0.945198,0.918223,0.891736,0.865864,0.84071,0.816351,0.792839,0.770203,0.748453,0.727584,0.707577,0.688405,0.670036,0.652432,0.635553,0.61936,0.603813,0.588873,0.574503,0.560669,0.547336,0.534474,0.522055,0.510051,0.498439,0.487196,0.476301,0.465734,0.455478,0.445517,0.435836,0.426421,0.417259,0.408339,0.39965,0.391181,0.382924,0.374869,0.367009,0.359336,0.351844,0.344525,0.337374,0.330384,0.32355,0.316868,0.310332,0.303938,0.297682,0.291559,0.285565,0.279697,0.273952,0.268325,0.262815,0.257416,0.252128,0.246946,0.241868,0.236891,0.232014,0.227233,0.222545,0.21795,0.213444,0.209026,0.204693,0.200443,0.196275,0.192186,0.188175,0.18424,0.180378,0.176589,0.172871,0.169222,0.165641,0.162126,0.158675
1,0.971164,0.94254,0.914326,0.886701,0.85981,0.833771,0.808662,0.784535,0.761411,0.73929,0.718155,0.697974,0.678708,0.660312,0.642736,0.625932,0.60985,0.594444,0.579668,0.56548,0.55184,0.538711,0.52606,0.513855,0.502067,0.49067,0.479641,0.468957,0.458599,0.448548,0.438787,0.429302,0.420077,0.411101,0.402361,0.393847,0.385548,0.377455,0.369559,0.361854,0.35433,0.346982,0.339802,0.332786,0.325927,0.31922,0.312659,0.306241,0.299961,0.293815,0.287799,0.281908,0.27614,0.270491,0.264958,0.259537,0.254226,0.249022,0.243922,0.238923,0.234024,0.229221,0.224512,0.219894,0.215367,0.210927,0.206572,0.202301,0.198112,0.194002,0.18997,0.186014,0.182132,0.178323,0.174585,0.170916,0.167315,0.16378,0.16031,0.156904
1,0.969605,0.939471,0.909842,0.88093,0.852907,0.8259,0.799992,0.775227,0.751615,0.729142,0.707772,0.687457,0.668142,0.649767,0.632269,0.615588,0.599665,0.584445,0.569876,0.555909,0.5425,0.529609,0.517199,0.505237,0.493691,0.482534,0.471741,0.461289,0.451157,0.441327,0.431782,0.422506,0.413485,0.404706,0.396157,0.387828,0.379708,0.371788,0.36406,0.356516,0.349148,0.341951,0.334917,0.328041,0.321318,0.314742,0.308308,0.302012,0.295851,0.289819,0.283912,0.278128,0.272463,0.266914,0.261477,0.25615,0.250929,0.245812,0.240797,0.23588,0.23106,0.226333,0.221699,0.217154,0.212696,0.208324,0.204036,0.199828,0.195701,0.191651,0.187678,0.183779,0.179952,0.176197,0.172511,0.168893,0.165341,0.161855,0.158432,0.155071
1,0.967785,0.935897,0.90464,0.87427,0.844987,0.81693,0.790178,0.764765,0.740681,0.71789,0.696333,0.675941,0.656637,0.638344,0.620985,0.604486,0.588777,0.573795,0.55948,0.545779,0.532643,0.520027,0.507892,0.496202,0.484926,0.474033,0.463499,0.4533,0.443414,0.433822,0.424508,0.415456,0.406651,0.398081,0.389735,0.3816,0.373668,0.36593,0.358377,0.351001,0.343797,0.336756,0.329874,0.323144,0.316562,0.310121,0.303819,0.29765,0.29161,0.285696,0.279904,0.27423,0.268671,0.263225,0.257887,0.252656,0.247528,0.242501,0.237573,0.23274,0.228002,0.223354,0.218797,0.214326,0.20994,0.205638,0.201417,0.197276,0.193212,0.189225,0.185311,0.181471,0.177701,0.174001,0.170369,0.166804,0.163303,0.159866,0.156491,0.153177
1,0.965637,0.931694,0.898551,0.866524,0.835842,0.806653,0.779027,0.752974,0.728456,0.705403,0.683729,0.663335,0.644121,0.625988,0.608841,0.592593,0.577163,0.562478,0.548472,0.535085,0.522264,0.509963,0.498139,0.486755,0.475777,0.465175,0.454923,0.444997,0.435375,0.42604,0.416972,0.408158,0.399583,0.391234,0.3831,0.37517,0.367435,0.359886,0.352516,0.345316,0.338281,0.331404,0.324678,0.3181,0.311663,0.305363,0.299196,0.293158,0.287244,0.281452,0.275777,0.270216,0.264767,0.259426,0.254191,0.249059,0.244026,0.239092,0.234253,0.229507,0.224852,0.220286,0.215807,0.211413,0.207101,0.202871,0.198719,0.194646,0.190648,0.186724,0.182872,0.179092,0.175381,0.171738,0.168161,0.164649,0.161201,0.157815,0.15449,0.151224
1,0.963069,0.926689,0.891347,0.857431,0.825204,0.794813,0.766304,0.739648,0.714764,0.691539,0.669845,0.649551,0.630525,0.612645,0.595799,0.579882,0.564804,0.550482,0.536843,0.523824,0.511367,0.499422,0.487947,0.476901,0.466251,0.455967,0.446021,0.436389,0.427052,0.417989,0.409184,0.400621,0.392288,0.384171,0.37626,0.368544,0.361015,0.353665,0.346484,0.339467,0.332607,0.325899,0.319336,0.312914,0.306627,0.300473,0.294445,0.288541,0.282757,0.27709,0.271536,0.266092,0.260755,0.255523,0.250392,0.245361,0.240427,0.235587,0.23084,0.226183,0.221614,0.217131,0.212733,0.208417,0.204181,0.200024,0.195944,0.19194,0.188009,0.18415,0.180363,0.176644,0.172993,0.169408,0.165888,0.162431,0.159037,0.155703,0.152429,0.149213
1,0.959952,0.920645,0.882718,0.846649,0.812731,0.781091,0.751728,0.72455,0.699412,0.676143,0.654563,0.634497,0.615782,0.598269,0.581826,0.566333,0.551689,0.537803,0.524596,0.512,0.499957,0.488413,0.477325,0.466652,0.45636,0.44642,0.436804,0.427488,0.418453,0.40968,0.401152,0.392855,0.384776,0.376903,0.369225,0.361733,0.354418,0.347272,0.340289,0.333461,0.326783,0.320248,0.313853,0.307592,0.30146,0.295455,0.289571,0.283805,0.278154,0.272615,0.267184,0.26186,0.256638,0.251517,0.246494,0.241567,0.236733,0.23199,0.227337,0.222771,0.21829,0.213892,0.209576,0.20534,0.201182,0.197101,0.193094,0.18916,0.185298,0.181507,0.177784,0.174128,0.170538,0.167013,0.163551,0.160151,0.156812,0.153532,0.15031,0.147145
1,0.956095,0.91322,0.872231,0.833716,0.797979,0.765092,0.734966,0.707412,0.682192,0.659058,0.637766,0.618092,0.599837,0.582825,0.566902,0.551936,0.537816,0.524444,0.511737,0.499625,0.488046,0.476949,0.466287,0.456021,0.446118,0.436549,0.427286,0.418307,0.409593,0.401126,0.39289,0.384872,0.377059,0.369439,0.362004,0.354744,0.347651,0.340718,0.333938,0.327305,0.320814,0.314459,0.308236,0.30214,0.296168,0.290315,0.284578,0.278954,0.273439,0.268031,0.262727,0.257525,0.252421,0.247414,0.2425,0.237679,0.232948,0.228304,0.223747,0.219274,0.214882,0.210572,0.20634,0.202186,0.198107,0.194102,0.19017,0.186309,0.182517,0.178794,0.175137,0.171546,0.168019,0.164555,0.161153,0.157811,0.154528,0.151303,0.148134,0.145021
1,0.951208,0.903908,0.859272,0.818005,0.780376,0.746333,0.715633,0.687939,0.662887,0.64013,0.61935,0.600269,0.58265,0.566291,0.55102,0.536694,0.523195,0.51042,0.498284,0.486716,0.475655,0.465049,0.454852,0.445028,0.435544,0.42637,0.417483,0.408862,0.400486,0.392341,0.384411,0.376683,0.369147,0.361792,0.354608,0.347588,0.340725,0.334011,0.32744,0.321008,0.314709,0.308538,0.302492,0.296565,0.290756,0.285059,0.279473,0.273993,0.268618,0.263344,0.258169,0.253091,0.248107,0.243216,0.238415,0.233701,0.229075,0.224532,0.220073,0.215694,0.211394,0.207173,0.203027,0.198956,0.194958,0.191032,0.187175,0.183388,0.179668,0.176015,0.172426,0.168901,0.165438,0.162036,0.158694,0.155411,0.152186,0.149017,0.145903,0.142843
1,0.944828,0.891932,0.842943,0.798656,0.759186,0.724232,0.693295,0.665823,0.641288,0.619225,0.599234,0.580985,0.564204,0.548667,0.534192,0.520627,0.507849,0.495756,0.484264,0.473301,0.462809,0.452738,0.443046,0.433696,0.424658,0.415906,0.407416,0.39917,0.39115,0.38334,0.375729,0.368304,0.361055,0.353972,0.347048,0.340276,0.333648,0.32716,0.320804,0.314578,0.308475,0.302493,0.296627,0.290874,0.28523,0.279693,0.27426,0.268928,0.263695,0.258557,0.253514,0.248563,0.243701,0.238928,0.234241,0.229638,0.225117,0.220678,0.216317,0.212035,0.207829,0.203697,0.199639,0.195653,0.191737,0.187891,0.184112,0.1804,0.176753,0.17317,0.169651,0.166193,0.162795,0.159457,0.156177,0.152954,0.149787,0.146675,0.143617,0.140612
1,0.936171,0.87605,0.821914,0.774489,0.733481,0.698114,0.667492,0.640769,0.617218,0.596247,0.577378,0.560233,0.544514,0.529983,0.516453,0.503772,0.491818,0.480492,0.469713,0.459415,0.449543,0.440049,0.430896,0.422051,0.413486,0.405178,0.397106,0.389252,0.381602,0.374142,0.366861,0.359748,0.352795,0.345994,0.339337,0.332819,0.326433,0.320175,0.31404,0.308024,0.302122,0.296332,0.29065,0.285073,0.279599,0.274224,0.268947,0.263765,0.258675,0.253677,0.248767,0.243945,0.239208,0.234554,0.229983,0.225491,0.221079,0.216744,0.212485,0.2083,0.204188,0.200149,0.196179,0.192279,0.188447,0.184682,0.180982,0.177346,0.173774,0.170264,0.166814,0.163424,0.160093,0.15682,0.153603,0.150441,0.147334,0.14428,0.141279,0.138329
